,spotify_genre,top_genre
5661,talentkonkurranse,pop music
5662,tamaulipas indie,experimental music
5663,tamaulipas indie,rock music
5664,tamil hip hop,world music
5665,tamil hip hop,hip hop music
5666,tamil pop,pop music
5667,tango,world music
5668,tango,dance music
5669,tango cancion,dance music
5670,tape club,experimental music
5671,tape club,dance music
5672,tar,world music
5673,tar,art music
5674,tarantella,dance music
5675,tatar folk,world music
5676,tavern,rock music
5677,tech house,electronic music
5678,tech house,dance music
5679,tech trance,electronic music
5680,technical black metal,world music
5681,technical black metal,rock music
5682,technical brutal death metal,rock music
5683,technical death metal,rock music
5684,technical deathcore,electronic music
5685,technical deathcore,dance music
5686,technical deathcore,rock music
5687,technical grindcore,rock music
5688,technical groove metal,rock music
5689,technical melodic death metal,rock music
5690,technical thrash,rock music
5691,techno,electronic music
5692,techno,dance music
5693,techno argentina,electronic music
5694,techno argentina,dance music
5695,techno rave,electronic music
5696,techno rave,dance music
5697,teen pop,pop music
5698,tejano,world music
5699,tekk,electronic music
5700,tekk,dance music
5701,tekno,electronic music
5702,tekno,dance music
5703,tempe indie,rock music
5704,tennessee experimental,experimental music
5705,tennessee hip hop,world music
5706,tennessee hip hop,hip hop music
5707,tennessee metal,rock music
5708,terrorcore,rock music
5709,tex-mex,rock music
5710,texas blues,blues
5711,texas country,world music
5712,texas country,country music
5713,texas hardcore,electronic music
5714,texas hardcore,dance music
5715,texas hardcore,rock music
5716,texas latin rap,world music
5717,texas latin rap,hip hop music
5718,texas metal,rock music
5719,texas pop punk,pop music
5720,texas pop punk,rock music
5721,texas punk,rock music
5722,thai folk,world music
5723,thai folk,folk music
5724,thai idol,world music
5725,thai idol,pop music
5726,thai indie,world music
5727,thai indie,pop music
5728,thai indie pop,independent music
5729,thai indie pop,pop music
5730,thai indie pop,rock music
5731,thai indie rock,independent music
5732,thai indie rock,rock music
5733,thai pop,world music
5734,thai pop,pop music
5735,thai psychedelic,rock music
5736,thai rock,world music
5737,thai rock,rock music
5738,thai teen pop,pop music
5739,thall,rock music
5740,theme,functional music
5741,theremin,pop music
5742,thrash core,rock music
5743,thrash metal,rock music
5744,thrash-groove metal,rock music
5745,throat singing,world music
5746,tibetan mantra,world music
5747,tibetan mantra,pop music
5748,tibetan pop,pop music
5749,tibetan traditional,world music
5750,tijuana electronic,electronic music
5751,tijuana indie,rock music
5752,timba,folk music
5753,togolese pop,pop music
5754,tolkien metal,rock music
5755,tone,functional music
5756,toronto indie,rock music
5757,toronto rap,world music
5758,toronto rap,hip hop music
5759,trad quebecois,world music
5760,trad quebecois,folk music
5761,traditional blues,world music
5762,traditional blues,blues
5763,traditional british folk,world music
5764,traditional british folk,folk music
5765,traditional english folk,world music
5766,traditional english folk,folk music
5767,traditional funk,funk
5768,traditional funk,rhythm and blues
5769,traditional funk,world music
5770,traditional reggae,world music
5771,traditional scottish folk,world music
5772,traditional scottish folk,folk music
5773,traditional ska,world music
5774,trance,electronic music
5775,trance,dance music
5776,trance brasileiro,electronic music
5777,trance brasileiro,dance music
5778,trance mexicano,electronic music
5779,trance mexicano,dance music
5780,trancecore,electronic music
5781,trancecore,dance music
5782,transpop,world music
5783,transpop,pop music
5784,trap,world music
5785,trap,hip hop music
5786,trap antillais,world music
5787,trap antillais,hip hop music
5788,trap argentino,world music
5789,trap argentino,hip hop music
5790,trap boricua,world music
5791,trap boricua,hip hop music
5792,trap brasileiro,world music
5793,trap brasileiro,hip hop music
5794,trap dominicano,world music
5795,trap dominicano,hip hop music
5796,trap funk,funk
5797,trap funk,world music
5798,trap funk,hip hop music
5799,trap funk,rhythm and blues
5800,trap italiana,world music
5801,trap italiana,hip hop music
5802,trap latino,world music
5803,trap latino,hip hop music
5804,trap pesado,world music
5805,trap pesado,hip hop music
5806,trap queen,world music
5807,trap queen,hip hop music
5808,trap soul,world music
5809,trap soul,soul music
5810,trap soul,hip hop music
5811,trap soul,rhythm and blues
5812,trap triste,world music
5813,trap triste,hip hop music
5814,traprun,electronic music
5815,trash rock,rock music
5816,triangle indie,rock music
5817,tribal house,electronic music
5818,tribal house,dance music
5819,tribute,functional music
5820,trinidadian reggae,world music
5821,trip hop,electronic music
5822,trip hop,dance music
5823,trondersk musikk,world music
5824,trondersk musikk,country music
5825,trondheim indie,independent music
5826,tropical,world music
5827,tropical alternativo,world music
5828,tropical house,electronic music
5829,tropical house,dance music
5830,tropicalia,world music
5831,trova,world music
5832,truck-driving country,world music
5833,truck-driving country,country music
5834,tuareg guitar,world music
5835,tuareg guitar,acoustic music
5836,tucson indie,rock music
5837,tulsa indie,world music
5838,tulsa indie,country music
5839,tunisian pop,pop music
5840,turbo folk,folk music
5841,turin indie,rock music
5842,turkish alt pop,pop music
5843,turkish alternative rock,world music
5844,turkish alternative rock,rock music
5845,turkish black metal,world music
5846,turkish black metal,rock music
5847,turkish death metal,rock music
5848,turkish edm,electronic music
5849,turkish edm,dance music
5850,turkish electronic,electronic music
5851,turkish experimental,experimental music
5852,turkish folk,world music
5853,turkish folk,folk music
5854,turkish hip hop,world music
5855,turkish hip hop,hip hop music
5856,turkish instrumental,instrumental music
5857,turkish jazz,jazz
5858,turkish metal,rock music
5859,turkish modern jazz,art music
5860,turkish modern jazz,jazz
5861,turkish pop,world music
5862,turkish pop,pop music
5863,turkish post-punk,rock music
5864,turkish psych,jazz
5865,turkish punk,rock music
5866,turkish reggae,world music
5867,turkish rock,world music
5868,turkish rock,rock music
5869,turkish singer-songwriter,vocal music
5870,turkish singer-songwriter,acoustic music
5871,turkish trap,world music
5872,turkish trap,hip hop music
5873,turkish trap pop,world music
5874,turkish trap pop,pop music
5875,turkish trap pop,hip hop music
5876,turntablism,world music
5877,turntablism,hip hop music
5878,turntablism,experimental music
5879,tuvan folk,world music
5880,tuvan folk,folk music
5881,twee indie pop,independent music
5882,twee indie pop,pop music
5883,twee indie pop,rock music
5884,twee pop,pop music
5885,twee pop,independent music
5886,twee pop,rock music
5887,twoubadou,folk music
5888,tzadik,jazz
5889,uae indie,world music
5890,uae indie,rock music
5891,uae indie,jazz
5892,ugandan pop,pop music
5893,uilleann pipes,world music
5894,uilleann pipes,folk music
5895,uk alternative hip hop,world music
5896,uk alternative hip hop,hip hop music
5897,uk alternative hip hop,rock music
5898,uk alternative pop,pop music
5899,uk alternative pop,rock music
5900,uk americana,world music
5901,uk americana,country music
5902,uk beatdown,electronic music
5903,uk contemporary jazz,pop music
5904,uk contemporary jazz,art music
5905,uk contemporary jazz,jazz
5906,uk contemporary r&b,rhythm and blues
5907,uk contemporary r&b,pop music
5908,uk contemporary r&b,art music
5909,uk dance,dance music
5910,uk dancehall,world music
5911,uk diy punk,rock music
5912,uk dnb,electronic music
5913,uk doom metal,rock music
5914,uk doom metal,blues
5915,uk drill,world music
5916,uk drill,hip hop music
5917,uk dub,world music
5918,uk dub,electronic music
5919,uk experimental electronic,experimental music
5920,uk experimental electronic,electronic music
5921,uk funky,electronic music
5922,uk funky,dance music
5923,uk garage,electronic music
5924,uk garage,dance music
5925,uk hip hop,world music
5926,uk hip hop,hip hop music
5927,uk house,electronic music
5928,uk house,dance music
5929,uk metalcore,rock music
5930,uk noise rock,experimental music
5931,uk noise rock,electronic music
5932,uk noise rock,rock music
5933,uk pop,pop music
5934,uk pop punk,pop music
5935,uk pop punk,rock music
5936,uk post-hardcore,experimental music
5937,uk post-hardcore,rock music
5938,uk post-hardcore,dance music
5939,uk post-hardcore,electronic music
5940,uk post-metal,experimental music
5941,uk post-metal,rock music
5942,uk post-punk,rock music
5943,uk post-punk revival,independent music
5944,uk post-punk revival,rock music
5945,uk reggae,world music
5946,uk rockabilly,rock music
5947,uk stoner rock,rock music
5948,uk tech house,electronic music
5949,uk tech house,dance music
5950,uk worship,functional music
5951,uk82,rock music
5952,ukg revival,electronic music
5953,ukhc,electronic music
5954,ukrainian black metal,world music
5955,ukrainian black metal,rock music
5956,ukrainian classical piano,art music
5957,ukrainian electronic,electronic music
5958,ukrainian experimental,experimental music
5959,ukrainian folk,world music
5960,ukrainian folk,folk music
5961,ukrainian hip hop,world music
5962,ukrainian hip hop,hip hop music
5963,ukrainian indie,experimental music
5964,ukrainian indie,folk music
5965,ukrainian indie,world music
5966,ukrainian indie,rock music
5967,ukrainian metal,world music
5968,ukrainian metal,rock music
5969,ukrainian pop,world music
5970,ukrainian pop,pop music
5971,ukrainian rock,rock music
5972,ukulele,instrumental music
5973,umea hardcore,rock music
5974,umea indie,rock music
5975,unblack metal,rock music
5976,unblack metal,functional music
5977,underground boom bap,world music
5978,underground boom bap,hip hop music
5979,underground boom bap,underground music
5980,underground hip hop,underground music
5981,underground hip hop,hip hop music
5982,underground hip hop,independent music
5983,underground hip hop,world music
5984,underground power pop,pop music
5985,underground power pop,rock music
5986,underground power pop,underground music
5987,underground rap,underground music
5988,underground rap,hip hop music
5989,underground rap,independent music
5990,underground rap,world music
5991,uplifting trance,electronic music
5992,uplifting trance,dance music
5993,uppsala indie,rock music
5994,uptempo hardcore,electronic music
5995,uptempo hardcore,dance music
5996,urban contemporary,art music
5997,uruguayan indie,world music
5998,uruguayan indie,rock music
5999,us power metal,world music
6000,us power metal,rock music
6001,usbm,rock music
6002,utah metal,rock music
6003,uzbek pop,world music
6004,uzbek pop,pop music
6005,v-pop,pop music
6006,vallenato,world music
6007,vallenato,folk music
6008,vallenato moderno,world music
6009,vallenato moderno,folk music
6010,vancouver indie,rock music
6011,vancouver metal,rock music
6012,vancouver punk,rock music
6013,vapor house,electronic music
6014,vapor house,dance music
6015,vapor pop,pop music
6016,vapor soul,soul music
6017,vapor soul,rhythm and blues
6018,vapor trap,electronic music
6019,vapor twitch,electronic music
6020,vaporwave,electronic music
6021,variete francaise,world music
6022,variete francaise,pop music
6023,varmland rock,rock music
6024,vegan straight edge,rock music
6025,vegas indie,rock music
6026,velha guarda,world music
6027,velha guarda,vocal music
6028,venezuelan hip hop,world music
6029,venezuelan hip hop,hip hop music
6030,venezuelan indie,independent music
