,spotify_genre,top_genre
2641,horrorcore,hip hop music
2642,house,dance music
2643,house,electronic music
2644,house argentino,dance music
2645,house argentino,electronic music
2646,houston indie,funk
2647,houston indie,rhythm and blues
2648,houston rap,world music
2649,houston rap,hip hop music
2650,humppa,folk music
2651,humppa,pop music
2652,humppa,world music
2653,hungarian classical performance,art music
2654,hungarian classical piano,art music
2655,hungarian edm,dance music
2656,hungarian edm,electronic music
2657,hungarian indie,independent music
2658,hungarian metal,rock music
2659,hungarian punk,rock music
2660,hungarian rock,world music
2661,hungarian rock,rock music
2662,hungarian techno,dance music
2663,hungarian techno,electronic music
2664,hurdy-gurdy,rock music
2665,huzunlu sarkilar,world music
2666,huzunlu sarkilar,pop music
2667,huzunlu sarkilar,hip hop music
2668,hyperpop,electronic music
2669,hyperpop,pop music
2670,hyphy,world music
2671,hyphy,hip hop music
2672,icelandic black metal,world music
2673,icelandic black metal,rock music
2674,icelandic classical,art music
2675,icelandic electronic,electronic music
2676,icelandic experimental,experimental music
2677,icelandic folk,folk music
2678,icelandic folk,world music
2679,icelandic hip hop,world music
2680,icelandic hip hop,hip hop music
2681,icelandic indie,world music
2682,icelandic indie,pop music
2683,icelandic jazz,jazz
2684,icelandic metal,rock music
2685,icelandic pop,pop music
2686,icelandic post-punk,rock music
2687,icelandic punk,rock music
2688,icelandic rock,world music
2689,icelandic rock,rock music
2690,icelandic singer-songwriter,vocal music
2691,icelandic singer-songwriter,acoustic music
2692,idaho indie,rock music
2693,idol,pop music
2694,idol kayo,pop music
2695,idol rock,rock music
2696,illbient,electronic music
2697,impressionism,art music
2698,indian ambient,electronic music
2699,indian ambient,art music
2700,indian classical,world music
2701,indian classical,art music
2702,indian edm,dance music
2703,indian edm,electronic music
2704,indian folk,folk music
2705,indian folk,world music
2706,indian fusion,jazz
2707,indian instrumental rock,rock music
2708,indian instrumental rock,instrumental music
2709,indian jazz,jazz
2710,indian jazz,world music
2711,indian lo-fi,lo-fi music
2712,indian metal,rock music
2713,indian percussion,instrumental music
2714,indian rock,world music
2715,indian rock,rock music
2716,indian techno,dance music
2717,indian techno,electronic music
2718,indian violin,world music
2719,indian violin,art music
2720,indiana hip hop,world music
2721,indiana hip hop,hip hop music
2722,indiana indie,rock music
2723,indie anthem-folk,world music
2724,indie anthem-folk,functional music
2725,indie anthem-folk,folk music
2726,indie anthem-folk,vocal music
2727,indie boliviano,independent music
2728,indie catala,world music
2729,indie catala,rock music
2730,indie curitibano,world music
2731,indie curitibano,hip hop music
2732,indie dream pop,pop music
2733,indie dream pop,rock music
2734,indie electronica,electronic music
2735,indie electropop,electronic music
2736,indie electropop,pop music
2737,indie emo,experimental music
2738,indie emo,rock music
2739,indie emo rock,experimental music
2740,indie emo rock,rock music
2741,indie folk,folk music
2742,indie folk,independent music
2743,indie folk argentino,folk music
2744,indie folk argentino,world music
2745,indie folk argentino,independent music
2746,indie folk italiano,folk music
2747,indie folk italiano,world music
2748,indie folk italiano,independent music
2749,indie fuzzpop,pop music
2750,indie fuzzpop,rock music
2751,indie fuzzpop,independent music
2752,indie game soundtrack,functional music
2753,indie garage rock,rock music
2754,indie hip hop,world music
2755,indie hip hop,hip hop music
2756,indie jazz,jazz
2757,indie liguria,independent music
2758,indie pop,pop music
2759,indie pop,rock music
2760,indie pop,independent music
2761,indie pop rap,world music
2762,indie pop rap,independent music
2763,indie pop rap,hip hop music
2764,indie pop rap,pop music
2765,indie pop rap,rock music
2766,indie pop rock,pop music
2767,indie pop rock,rock music
2768,indie pop rock,independent music
2769,indie poptimism,pop music
2770,indie psych-pop,pop music
2771,indie psychedelic rock,rock music
2772,indie punk,rock music
2773,indie quebecois,world music
2774,indie quebecois,pop music
2775,indie queretano,funk
2776,indie queretano,rhythm and blues
2777,indie r&b,rhythm and blues
2778,indie rock,rock music
2779,indie rock,independent music
2780,indie rock italiano,rock music
2781,indie rock italiano,independent music
2782,indie rock mexicano,rock music
2783,indie rock mexicano,independent music
2784,indie rockism,independent music
2785,indie rockism,folk music
2786,indie rockism,vocal music
2787,indie rockism,acoustic music
2788,indie salvadoreno,world music
2789,indie salvadoreno,hip hop music
2790,indie shoegaze,rock music
2791,indie siciliano,rock music
2792,indie siciliano,independent music
2793,indie singer-songwriter,vocal music
2794,indie singer-songwriter,acoustic music
2795,indie soul,soul music
2796,indie soul,rhythm and blues
2797,indie surf,pop music
2798,indie surf,rock music
2799,indie tico,independent music
2800,indie triste,independent music
2801,indie veneto,world music
2802,indie veneto,rock music
2803,indiecoustica,pop music
2804,indietronica,electronic music
2805,indietronica,independent music
2806,indonesian death metal,rock music
2807,indonesian deathcore,dance music
2808,indonesian deathcore,electronic music
2809,indonesian deathcore,rock music
2810,indonesian emo,experimental music
2811,indonesian emo,rock music
2812,indonesian hardcore,dance music
2813,indonesian hardcore,electronic music
2814,indonesian hip hop,world music
2815,indonesian hip hop,hip hop music
2816,indonesian indie,rock music
2817,indonesian indie pop,pop music
2818,indonesian indie pop,rock music
2819,indonesian indie pop,independent music
2820,indonesian indie rock,rock music
2821,indonesian indie rock,independent music
2822,indonesian jazz,jazz
2823,indonesian metal,rock music
2824,indonesian pop,world music
2825,indonesian pop,pop music
2826,indonesian pop punk,world music
2827,indonesian pop punk,pop music
2828,indonesian pop punk,rock music
2829,indonesian post-hardcore,experimental music
2830,indonesian post-hardcore,electronic music
2831,indonesian post-hardcore,dance music
2832,indonesian post-hardcore,rock music
2833,indonesian psychedelia,rock music
2834,indonesian psychedelia,independent music
2835,indonesian punk,rock music
2836,indonesian reggae,world music
2837,indonesian rock,world music
2838,indonesian rock,rock music
2839,indorock,rock music
2840,industrial,experimental music
2841,industrial,electronic music
2842,industrial black metal,experimental music
2843,industrial black metal,world music
2844,industrial black metal,electronic music
2845,industrial black metal,rock music
2846,industrial hardcore,experimental music
2847,industrial hardcore,dance music
2848,industrial hardcore,electronic music
2849,industrial hip hop,experimental music
2850,industrial hip hop,world music
2851,industrial hip hop,hip hop music
2852,industrial hip hop,electronic music
2853,industrial metal,experimental music
2854,industrial metal,electronic music
2855,industrial metal,rock music
2856,industrial noise,experimental music
2857,industrial noise,electronic music
2858,industrial rock,experimental music
2859,industrial rock,electronic music
2860,industrial rock,rock music
2861,industrial techno,experimental music
2862,industrial techno,dance music
2863,industrial techno,electronic music
2864,indy indie,pop music
2865,instrumental acoustic guitar,acoustic music
2866,instrumental acoustic guitar,instrumental music
2867,instrumental black metal,world music
2868,instrumental black metal,rock music
2869,instrumental black metal,instrumental music
2870,instrumental bluegrass,world music
2871,instrumental bluegrass,country music
2872,instrumental bluegrass,folk music
2873,instrumental bluegrass,instrumental music
2874,instrumental death metal,rock music
2875,instrumental death metal,instrumental music
2876,instrumental djent,rock music
2877,instrumental djent,instrumental music
2878,instrumental funk,funk
2879,instrumental funk,rhythm and blues
2880,instrumental funk,instrumental music
2881,instrumental grime,electronic music
2882,instrumental grime,instrumental music
2883,instrumental math rock,rock music
2884,instrumental math rock,instrumental music
2885,instrumental post-rock,experimental music
2886,instrumental post-rock,rock music
2887,instrumental post-rock,instrumental music
2888,instrumental progressive metal,rock music
2889,instrumental progressive metal,instrumental music
2890,instrumental rock,rock music
2891,instrumental soul,rhythm and blues
2892,instrumental soul,soul music
2893,instrumental soul,instrumental music
2894,instrumental stoner rock,rock music
2895,instrumental stoner rock,instrumental music
2896,instrumental surf,pop music
2897,instrumental surf,rock music
2898,instrumental surf,instrumental music
2899,intelligent dance music,electronic music
2900,inuit pop,world music
2901,inuit pop,pop music
2902,iowa indie,folk music
2903,iowa indie,independent music
2904,iranian experimental,experimental music
2905,irish accordion,acoustic music
2906,irish banjo,country music
2907,irish black metal,world music
2908,irish black metal,rock music
2909,irish country,folk music
2910,irish country,world music
2911,irish country,country music
2912,irish dance,dance music
2913,irish death metal,rock music
2914,irish electronic,electronic music
2915,irish experimental,experimental music
2916,irish experimental electronic,experimental music
