,track_name,spotify_name,spotify_id,artist_id,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6tDhad33YnPXOq01Qxt9d1,Need Somebody To Love,Ady Suleiman,5LuLeXlnT2jFxbx7Cg7j88,/artists/5311963-ady-suleiman,53,0.688,0.468,10,-5.714,0,0.152,0.515,0.0,0.083,0.528,71.952,audio_features,6tDhad33YnPXOq01Qxt9d1,spotify:track:6tDhad33YnPXOq01Qxt9d1,https://api.spotify.com/v1/tracks/6tDhad33YnPXOq01Qxt9d1,https://api.spotify.com/v1/audio-analysis/6tDhad33YnPXOq01Qxt9d1,326573,4
4ajmJhzoZ8JcWtkmU3aSyy,Sad Story (Out Of Luck),Ady Suleiman,5LuLeXlnT2jFxbx7Cg7j88,/artists/5311963-ady-suleiman,44,0.718,0.786,0,-4.193,0,0.0476,0.181,0.0,0.106,0.756,102.019,audio_features,4ajmJhzoZ8JcWtkmU3aSyy,spotify:track:4ajmJhzoZ8JcWtkmU3aSyy,https://api.spotify.com/v1/tracks/4ajmJhzoZ8JcWtkmU3aSyy,https://api.spotify.com/v1/audio-analysis/4ajmJhzoZ8JcWtkmU3aSyy,212304,4
71NeNcFTkxPPaGf1Er96Ss,Best Friend,Ady Suleiman,5LuLeXlnT2jFxbx7Cg7j88,/artists/5311963-ady-suleiman,43,0.708,0.488,1,-7.896,1,0.264,0.616,0.0,0.0823,0.774,160.083,audio_features,71NeNcFTkxPPaGf1Er96Ss,spotify:track:71NeNcFTkxPPaGf1Er96Ss,https://api.spotify.com/v1/tracks/71NeNcFTkxPPaGf1Er96Ss,https://api.spotify.com/v1/audio-analysis/71NeNcFTkxPPaGf1Er96Ss,219066,4
0kEk0BqLdwHvKGYc9Lc3Xi,Longing For Your Love,Ady Suleiman,5LuLeXlnT2jFxbx7Cg7j88,/artists/5311963-ady-suleiman,41,0.693,0.212,2,-9.329,1,0.0283,0.9,0.00231,0.125,0.151,94.09,audio_features,0kEk0BqLdwHvKGYc9Lc3Xi,spotify:track:0kEk0BqLdwHvKGYc9Lc3Xi,https://api.spotify.com/v1/tracks/0kEk0BqLdwHvKGYc9Lc3Xi,https://api.spotify.com/v1/audio-analysis/0kEk0BqLdwHvKGYc9Lc3Xi,329333,4
3JxsDs3cx0DDLxSYkFh1CZ,Wait For You,Ady Suleiman,5LuLeXlnT2jFxbx7Cg7j88,/artists/5311963-ady-suleiman,41,0.606,0.838,1,-2.792,1,0.0337,0.104,0.0,0.359,0.592,75.521,audio_features,3JxsDs3cx0DDLxSYkFh1CZ,spotify:track:3JxsDs3cx0DDLxSYkFh1CZ,https://api.spotify.com/v1/tracks/3JxsDs3cx0DDLxSYkFh1CZ,https://api.spotify.com/v1/audio-analysis/3JxsDs3cx0DDLxSYkFh1CZ,197360,4
1ZwDVqwFj9fQwXR1hXSZ81,Been Thru,Ady Suleiman,5LuLeXlnT2jFxbx7Cg7j88,/artists/5311963-ady-suleiman,40,0.563,0.388,0,-8.274,1,0.197,0.827,0.0,0.213,0.736,92.825,audio_features,1ZwDVqwFj9fQwXR1hXSZ81,spotify:track:1ZwDVqwFj9fQwXR1hXSZ81,https://api.spotify.com/v1/tracks/1ZwDVqwFj9fQwXR1hXSZ81,https://api.spotify.com/v1/audio-analysis/1ZwDVqwFj9fQwXR1hXSZ81,189733,4
4F1WFe4CN2APTuyeTjqoRP,Rise Up,Ady Suleiman,5LuLeXlnT2jFxbx7Cg7j88,/artists/5311963-ady-suleiman,39,0.781,0.319,9,-10.177,0,0.0676,0.778,2.2e-06,0.109,0.472,87.885,audio_features,4F1WFe4CN2APTuyeTjqoRP,spotify:track:4F1WFe4CN2APTuyeTjqoRP,https://api.spotify.com/v1/tracks/4F1WFe4CN2APTuyeTjqoRP,https://api.spotify.com/v1/audio-analysis/4F1WFe4CN2APTuyeTjqoRP,355147,4
0JiJ3ht2hEKMsDC55OjqxZ,No Letting Go,Ady Suleiman,5LuLeXlnT2jFxbx7Cg7j88,/artists/5311963-ady-suleiman,39,0.789,0.203,5,-11.054,0,0.0403,0.807,0.0,0.215,0.435,94.992,audio_features,0JiJ3ht2hEKMsDC55OjqxZ,spotify:track:0JiJ3ht2hEKMsDC55OjqxZ,https://api.spotify.com/v1/tracks/0JiJ3ht2hEKMsDC55OjqxZ,https://api.spotify.com/v1/audio-analysis/0JiJ3ht2hEKMsDC55OjqxZ,220280,4
6Y2ZU3mbzEGLN6nchUOU6e,Strange Roses,Ady Suleiman,5LuLeXlnT2jFxbx7Cg7j88,/artists/5311963-ady-suleiman,37,0.598,0.315,1,-9.544,1,0.0425,0.664,4.26e-05,0.105,0.191,119.366,audio_features,6Y2ZU3mbzEGLN6nchUOU6e,spotify:track:6Y2ZU3mbzEGLN6nchUOU6e,https://api.spotify.com/v1/tracks/6Y2ZU3mbzEGLN6nchUOU6e,https://api.spotify.com/v1/audio-analysis/6Y2ZU3mbzEGLN6nchUOU6e,212320,3
6EbTIUaDQRALuLQ3P9rEBq,Running Away - Winta James Mix,Ady Suleiman,5LuLeXlnT2jFxbx7Cg7j88,/artists/5311963-ady-suleiman,37,0.637,0.578,5,-6.473,0,0.037,0.311,0.277,0.0885,0.942,74.988,audio_features,6EbTIUaDQRALuLQ3P9rEBq,spotify:track:6EbTIUaDQRALuLQ3P9rEBq,https://api.spotify.com/v1/tracks/6EbTIUaDQRALuLQ3P9rEBq,https://api.spotify.com/v1/audio-analysis/6EbTIUaDQRALuLQ3P9rEBq,210837,4
0ReICJyj5gAt9QOrwe22lS,Drifting Away,Aeiou,5Ae1YrTP8dkvA710BlvLOa,/artists/5063913-aeiou-ch,2,0.673,0.754,6,-6.792,0,0.0282,0.011,0.000106,0.102,0.557,128.028,audio_features,0ReICJyj5gAt9QOrwe22lS,spotify:track:0ReICJyj5gAt9QOrwe22lS,https://api.spotify.com/v1/tracks/0ReICJyj5gAt9QOrwe22lS,https://api.spotify.com/v1/audio-analysis/0ReICJyj5gAt9QOrwe22lS,229067,4
5vzUZcrzcrL2iGWQxQgDs8,Kanagawa Wave,Aeiou,5Ae1YrTP8dkvA710BlvLOa,/artists/5063913-aeiou-ch,1,0.584,0.708,9,-8.321,1,0.0985,0.153,0.0,0.257,0.413,180.103,audio_features,5vzUZcrzcrL2iGWQxQgDs8,spotify:track:5vzUZcrzcrL2iGWQxQgDs8,https://api.spotify.com/v1/tracks/5vzUZcrzcrL2iGWQxQgDs8,https://api.spotify.com/v1/audio-analysis/5vzUZcrzcrL2iGWQxQgDs8,235871,4
0bJKnpXlZmmaw56qYf1Gyx,Cyan - Henry Popcorn Remix,Aeiou,5Ae1YrTP8dkvA710BlvLOa,/artists/5063913-aeiou-ch,1,0.771,0.446,5,-8.836,0,0.0299,0.0616,0.0137,0.111,0.38,127.02,audio_features,0bJKnpXlZmmaw56qYf1Gyx,spotify:track:0bJKnpXlZmmaw56qYf1Gyx,https://api.spotify.com/v1/tracks/0bJKnpXlZmmaw56qYf1Gyx,https://api.spotify.com/v1/audio-analysis/0bJKnpXlZmmaw56qYf1Gyx,233622,4
2W2sxNHjJs5ZJo23fsddfq,Flatfish,Aeiou,5Ae1YrTP8dkvA710BlvLOa,/artists/5063913-aeiou-ch,1,0.699,0.413,9,-11.643,0,0.0326,0.278,0.45,0.094,0.261,115.96,audio_features,2W2sxNHjJs5ZJo23fsddfq,spotify:track:2W2sxNHjJs5ZJo23fsddfq,https://api.spotify.com/v1/tracks/2W2sxNHjJs5ZJo23fsddfq,https://api.spotify.com/v1/audio-analysis/2W2sxNHjJs5ZJo23fsddfq,182000,4
6r9BWm5FrGPpmXl6tSRjqT,Trigger,Aeiou,5Ae1YrTP8dkvA710BlvLOa,/artists/5063913-aeiou-ch,1,0.58,0.244,4,-18.723,0,0.0457,0.818,0.00746,0.103,0.0365,109.997,audio_features,6r9BWm5FrGPpmXl6tSRjqT,spotify:track:6r9BWm5FrGPpmXl6tSRjqT,https://api.spotify.com/v1/tracks/6r9BWm5FrGPpmXl6tSRjqT,https://api.spotify.com/v1/audio-analysis/6r9BWm5FrGPpmXl6tSRjqT,271091,4
1B7o9F0IHJuaZ2fNVTJDnA,Boomer,Aeiou,5Ae1YrTP8dkvA710BlvLOa,/artists/5063913-aeiou-ch,1,0.688,0.728,6,-8.068,0,0.0379,0.0374,0.0579,0.121,0.548,97.98,audio_features,1B7o9F0IHJuaZ2fNVTJDnA,spotify:track:1B7o9F0IHJuaZ2fNVTJDnA,https://api.spotify.com/v1/tracks/1B7o9F0IHJuaZ2fNVTJDnA,https://api.spotify.com/v1/audio-analysis/1B7o9F0IHJuaZ2fNVTJDnA,235429,4
5ogNRubCXEQfJDNHAaiVru,Moon in Blood,Aeiou,5Ae1YrTP8dkvA710BlvLOa,/artists/5063913-aeiou-ch,0,0.808,0.475,1,-11.131,1,0.0346,0.906,0.261,0.113,0.35,118.999,audio_features,5ogNRubCXEQfJDNHAaiVru,spotify:track:5ogNRubCXEQfJDNHAaiVru,https://api.spotify.com/v1/tracks/5ogNRubCXEQfJDNHAaiVru,https://api.spotify.com/v1/audio-analysis/5ogNRubCXEQfJDNHAaiVru,212479,4
0lcEnDb4flNON46btyB7Lj,Loving Cup,Aeiou,5Ae1YrTP8dkvA710BlvLOa,/artists/5063913-aeiou-ch,0,0.726,0.716,4,-6.17,0,0.0282,0.0199,0.0,0.079,0.657,95.993,audio_features,0lcEnDb4flNON46btyB7Lj,spotify:track:0lcEnDb4flNON46btyB7Lj,https://api.spotify.com/v1/tracks/0lcEnDb4flNON46btyB7Lj,https://api.spotify.com/v1/audio-analysis/0lcEnDb4flNON46btyB7Lj,215312,4
7KwtgozNLpKCJeWl9AehzU,Rosemary,Aeiou,5Ae1YrTP8dkvA710BlvLOa,/artists/5063913-aeiou-ch,0,0.556,0.664,2,-9.069,1,0.0309,0.426,1.06e-06,0.11,0.496,97.037,audio_features,7KwtgozNLpKCJeWl9AehzU,spotify:track:7KwtgozNLpKCJeWl9AehzU,https://api.spotify.com/v1/tracks/7KwtgozNLpKCJeWl9AehzU,https://api.spotify.com/v1/audio-analysis/7KwtgozNLpKCJeWl9AehzU,201845,4
23uanOzy8FHpynabtsbHe3,You Won't,Aeiou,5Ae1YrTP8dkvA710BlvLOa,/artists/5063913-aeiou-ch,0,0.738,0.707,6,-6.995,1,0.0266,0.00283,1.57e-06,0.0849,0.353,114.008,audio_features,23uanOzy8FHpynabtsbHe3,spotify:track:23uanOzy8FHpynabtsbHe3,https://api.spotify.com/v1/tracks/23uanOzy8FHpynabtsbHe3,https://api.spotify.com/v1/audio-analysis/23uanOzy8FHpynabtsbHe3,178313,4
4BR72W5odDmgusEsMGvMlB,Church of Horror,Aeon,3thZAdDkh3yDo21gLptJTc,/artists/204343-aeon,32,0.307,0.971,0,-7.37,1,0.0992,3.06e-06,0.318,0.29,0.0378,179.977,audio_features,4BR72W5odDmgusEsMGvMlB,spotify:track:4BR72W5odDmgusEsMGvMlB,https://api.spotify.com/v1/tracks/4BR72W5odDmgusEsMGvMlB,https://api.spotify.com/v1/audio-analysis/4BR72W5odDmgusEsMGvMlB,225745,4
6uG7YeW7ICjTkp3L53upI9,God Ends Here,Aeon,3thZAdDkh3yDo21gLptJTc,/artists/204343-aeon,32,0.384,0.964,5,-7.214,1,0.0926,1.17e-06,0.745,0.169,0.0352,92.545,audio_features,6uG7YeW7ICjTkp3L53upI9,spotify:track:6uG7YeW7ICjTkp3L53upI9,https://api.spotify.com/v1/tracks/6uG7YeW7ICjTkp3L53upI9,https://api.spotify.com/v1/audio-analysis/6uG7YeW7ICjTkp3L53upI9,284386,4
0NaD30LRIhNWYgO81LUmjX,Still They Pray,Aeon,3thZAdDkh3yDo21gLptJTc,/artists/204343-aeon,30,0.301,0.992,10,-4.563,0,0.224,4.65e-06,0.84,0.338,0.0793,199.974,audio_features,0NaD30LRIhNWYgO81LUmjX,spotify:track:0NaD30LRIhNWYgO81LUmjX,https://api.spotify.com/v1/tracks/0NaD30LRIhNWYgO81LUmjX,https://api.spotify.com/v1/audio-analysis/0NaD30LRIhNWYgO81LUmjX,230560,3
2PNe2VO1Hj0I2JVXctAo4y,I Hate Your Existence,Aeon,3thZAdDkh3yDo21gLptJTc,/artists/204343-aeon,27,0.572,0.983,1,-3.386,1,0.163,2.93e-05,0.0523,0.317,0.234,110.488,audio_features,2PNe2VO1Hj0I2JVXctAo4y,spotify:track:2PNe2VO1Hj0I2JVXctAo4y,https://api.spotify.com/v1/tracks/2PNe2VO1Hj0I2JVXctAo4y,https://api.spotify.com/v1/audio-analysis/2PNe2VO1Hj0I2JVXctAo4y,176187,4
2DLHQ6vas2U5u9LUU2DPQX,The Glowing Hate,Aeon,3thZAdDkh3yDo21gLptJTc,/artists/204343-aeon,23,0.482,0.971,10,-4.577,0,0.126,6.22e-06,0.828,0.182,0.092,109.962,audio_features,2DLHQ6vas2U5u9LUU2DPQX,spotify:track:2DLHQ6vas2U5u9LUU2DPQX,https://api.spotify.com/v1/tracks/2DLHQ6vas2U5u9LUU2DPQX,https://api.spotify.com/v1/audio-analysis/2DLHQ6vas2U5u9LUU2DPQX,252000,4
5zHtQFPHyxGWwDpTGXQhmh,I Wish You Death,Aeon,3thZAdDkh3yDo21gLptJTc,/artists/204343-aeon,21,0.468,0.99,10,-4.258,0,0.135,3.63e-06,0.89,0.272,0.179,94.996,audio_features,5zHtQFPHyxGWwDpTGXQhmh,spotify:track:5zHtQFPHyxGWwDpTGXQhmh,https://api.spotify.com/v1/tracks/5zHtQFPHyxGWwDpTGXQhmh,https://api.spotify.com/v1/audio-analysis/5zHtQFPHyxGWwDpTGXQhmh,294440,4
4CKxJnuokz30saKCAQWHxp,Forgiveness Denied,Aeon,3thZAdDkh3yDo21gLptJTc,/artists/204343-aeon,20,0.512,0.981,6,-4.849,0,0.238,0.00234,0.897,0.359,0.0806,112.891,audio_features,4CKxJnuokz30saKCAQWHxp,spotify:track:4CKxJnuokz30saKCAQWHxp,https://api.spotify.com/v1/tracks/4CKxJnuokz30saKCAQWHxp,https://api.spotify.com/v1/audio-analysis/4CKxJnuokz30saKCAQWHxp,246653,4
6sitpq16jyh3NAu0oW1DnT,Aeons Black,Aeon,3thZAdDkh3yDo21gLptJTc,/artists/204343-aeon,18,0.238,0.978,1,-4.428,0,0.0681,8.09e-06,0.781,0.224,0.244,205.001,audio_features,6sitpq16jyh3NAu0oW1DnT,spotify:track:6sitpq16jyh3NAu0oW1DnT,https://api.spotify.com/v1/tracks/6sitpq16jyh3NAu0oW1DnT,https://api.spotify.com/v1/audio-analysis/6sitpq16jyh3NAu0oW1DnT,222107,4
1zdI6XG9IKanvemTam4MRg,Garden of Sin,Aeon,3thZAdDkh3yDo21gLptJTc,/artists/204343-aeon,18,0.489,0.994,10,-4.271,0,0.198,2.43e-05,0.872,0.237,0.12,109.98,audio_features,1zdI6XG9IKanvemTam4MRg,spotify:track:1zdI6XG9IKanvemTam4MRg,https://api.spotify.com/v1/tracks/1zdI6XG9IKanvemTam4MRg,https://api.spotify.com/v1/audio-analysis/1zdI6XG9IKanvemTam4MRg,229747,3
69vj11GCSDTO325dGFtXcQ,Soul Burner,Aeon,3thZAdDkh3yDo21gLptJTc,/artists/204343-aeon,17,0.543,0.989,7,-4.322,1,0.0976,1.11e-05,0.476,0.508,0.291,105.009,audio_features,69vj11GCSDTO325dGFtXcQ,spotify:track:69vj11GCSDTO325dGFtXcQ,https://api.spotify.com/v1/tracks/69vj11GCSDTO325dGFtXcQ,https://api.spotify.com/v1/audio-analysis/69vj11GCSDTO325dGFtXcQ,253040,3
7kpzgooVFBM8k4tdMvY2LV,Dancefloor Satellite,Aeon Sable,5czxb5xFLgj6UaV6ysKPJg,/artists/6393399-aeon-sable,24,0.633,0.671,0,-8.158,1,0.0264,0.335,0.678,0.084,0.56,142.999,audio_features,7kpzgooVFBM8k4tdMvY2LV,spotify:track:7kpzgooVFBM8k4tdMvY2LV,https://api.spotify.com/v1/tracks/7kpzgooVFBM8k4tdMvY2LV,https://api.spotify.com/v1/audio-analysis/7kpzgooVFBM8k4tdMvY2LV,351115,4
5wO73orKqu3mHFELgthg9H,Elysion,Aeon Sable,5czxb5xFLgj6UaV6ysKPJg,/artists/6393399-aeon-sable,15,0.468,0.727,0,-4.639,1,0.0313,0.0122,0.741,0.0914,0.464,143.083,audio_features,5wO73orKqu3mHFELgthg9H,spotify:track:5wO73orKqu3mHFELgthg9H,https://api.spotify.com/v1/tracks/5wO73orKqu3mHFELgthg9H,https://api.spotify.com/v1/audio-analysis/5wO73orKqu3mHFELgthg9H,296987,4
0Qh56DGJcL6dXIwdqnaJqh,Tenfifteen,Aeon Sable,5czxb5xFLgj6UaV6ysKPJg,/artists/6393399-aeon-sable,14,0.643,0.536,7,-7.74,1,0.0289,0.00819,0.307,0.374,0.335,133.849,audio_features,0Qh56DGJcL6dXIwdqnaJqh,spotify:track:0Qh56DGJcL6dXIwdqnaJqh,https://api.spotify.com/v1/tracks/0Qh56DGJcL6dXIwdqnaJqh,https://api.spotify.com/v1/audio-analysis/0Qh56DGJcL6dXIwdqnaJqh,373970,4
3A1GVbeCt9sFlFU0q7Zklj,Praying Mantis,Aeon Sable,5czxb5xFLgj6UaV6ysKPJg,/artists/6393399-aeon-sable,9,0.315,0.836,4,-9.733,0,0.0414,0.522,0.707,0.115,0.182,139.922,audio_features,3A1GVbeCt9sFlFU0q7Zklj,spotify:track:3A1GVbeCt9sFlFU0q7Zklj,https://api.spotify.com/v1/tracks/3A1GVbeCt9sFlFU0q7Zklj,https://api.spotify.com/v1/audio-analysis/3A1GVbeCt9sFlFU0q7Zklj,512461,4
5TII40sD1Xo7GwbezUELZL,Visions,Aeon Sable,5czxb5xFLgj6UaV6ysKPJg,/artists/6393399-aeon-sable,9,0.443,0.854,9,-7.287,0,0.0336,0.00213,0.39,0.32,0.481,176.82,audio_features,5TII40sD1Xo7GwbezUELZL,spotify:track:5TII40sD1Xo7GwbezUELZL,https://api.spotify.com/v1/tracks/5TII40sD1Xo7GwbezUELZL,https://api.spotify.com/v1/audio-analysis/5TII40sD1Xo7GwbezUELZL,440787,4
6tH7o174GuRWroEjSQjYhH,Dancefloor Satellite,Aeon Sable,5czxb5xFLgj6UaV6ysKPJg,/artists/6393399-aeon-sable,7,0.681,0.639,0,-8.376,1,0.0301,0.032,0.207,0.0922,0.45,142.989,audio_features,6tH7o174GuRWroEjSQjYhH,spotify:track:6tH7o174GuRWroEjSQjYhH,https://api.spotify.com/v1/tracks/6tH7o174GuRWroEjSQjYhH,https://api.spotify.com/v1/audio-analysis/6tH7o174GuRWroEjSQjYhH,351307,4
0d0nZcW1OATCLKn6Xnf4hB,Garden of Light,Aeon Sable,5czxb5xFLgj6UaV6ysKPJg,/artists/6393399-aeon-sable,7,0.553,0.759,2,-5.607,1,0.03,0.00134,0.728,0.0959,0.322,129.989,audio_features,0d0nZcW1OATCLKn6Xnf4hB,spotify:track:0d0nZcW1OATCLKn6Xnf4hB,https://api.spotify.com/v1/tracks/0d0nZcW1OATCLKn6Xnf4hB,https://api.spotify.com/v1/audio-analysis/0d0nZcW1OATCLKn6Xnf4hB,287664,4
3rAjxpYe2oEeiFK77LSE72,… Algorithm of None,Aeon Sable,5czxb5xFLgj6UaV6ysKPJg,/artists/6393399-aeon-sable,7,0.478,0.842,0,-8.915,1,0.0505,0.171,0.756,0.11,0.396,159.661,audio_features,3rAjxpYe2oEeiFK77LSE72,spotify:track:3rAjxpYe2oEeiFK77LSE72,https://api.spotify.com/v1/tracks/3rAjxpYe2oEeiFK77LSE72,https://api.spotify.com/v1/audio-analysis/3rAjxpYe2oEeiFK77LSE72,566125,4
61Eg5Tfsk2BJ6yrlkix5dF,Follow the Light,Aeon Sable,5czxb5xFLgj6UaV6ysKPJg,/artists/6393399-aeon-sable,6,0.518,0.896,0,-6.473,1,0.0691,0.00617,0.0826,0.222,0.552,159.719,audio_features,61Eg5Tfsk2BJ6yrlkix5dF,spotify:track:61Eg5Tfsk2BJ6yrlkix5dF,https://api.spotify.com/v1/tracks/61Eg5Tfsk2BJ6yrlkix5dF,https://api.spotify.com/v1/audio-analysis/61Eg5Tfsk2BJ6yrlkix5dF,329947,4
4izgebPnwYyS6RBFu5cqcZ,Dead End,Aeon Sable,5czxb5xFLgj6UaV6ysKPJg,/artists/6393399-aeon-sable,6,0.679,0.743,2,-8.933,1,0.0298,0.0328,0.77,0.107,0.567,119.011,audio_features,4izgebPnwYyS6RBFu5cqcZ,spotify:track:4izgebPnwYyS6RBFu5cqcZ,https://api.spotify.com/v1/tracks/4izgebPnwYyS6RBFu5cqcZ,https://api.spotify.com/v1/audio-analysis/4izgebPnwYyS6RBFu5cqcZ,284590,4
1KOmq4fRruZ8v62KVHBJx8,Hopeless Suicide,Aeonian Sorrow,5MKv3s6qLAASgv80ilSAN0,/artists/9882204-aeonian-sorrow,14,0.266,0.43,5,-7.583,0,0.032,0.0865,0.00442,0.216,0.0433,111.736,audio_features,1KOmq4fRruZ8v62KVHBJx8,spotify:track:1KOmq4fRruZ8v62KVHBJx8,https://api.spotify.com/v1/tracks/1KOmq4fRruZ8v62KVHBJx8,https://api.spotify.com/v1/audio-analysis/1KOmq4fRruZ8v62KVHBJx8,547014,4
3C5Apxh6gCz9q7J9uN8DCr,The Endless Fall of Grief,Aeonian Sorrow,5MKv3s6qLAASgv80ilSAN0,/artists/9882204-aeonian-sorrow,12,0.404,0.535,5,-7.526,0,0.0381,0.0269,0.466,0.134,0.0384,110.992,audio_features,3C5Apxh6gCz9q7J9uN8DCr,spotify:track:3C5Apxh6gCz9q7J9uN8DCr,https://api.spotify.com/v1/tracks/3C5Apxh6gCz9q7J9uN8DCr,https://api.spotify.com/v1/audio-analysis/3C5Apxh6gCz9q7J9uN8DCr,565007,4
6ldb94E2WmvbaYbJaZ9Lpu,Forever Misery,Aeonian Sorrow,5MKv3s6qLAASgv80ilSAN0,/artists/9882204-aeonian-sorrow,11,0.256,0.773,3,-7.02,1,0.0397,0.00306,2.42e-05,0.0928,0.127,155.748,audio_features,6ldb94E2WmvbaYbJaZ9Lpu,spotify:track:6ldb94E2WmvbaYbJaZ9Lpu,https://api.spotify.com/v1/tracks/6ldb94E2WmvbaYbJaZ9Lpu,https://api.spotify.com/v1/audio-analysis/6ldb94E2WmvbaYbJaZ9Lpu,526631,3
4N9ufHpVfg7QzZVV7HorrM,My Solitude,Aeonian Sorrow,5MKv3s6qLAASgv80ilSAN0,/artists/9882204-aeonian-sorrow,9,0.439,0.623,0,-8.093,0,0.0308,0.0265,0.133,0.0819,0.0763,110.071,audio_features,4N9ufHpVfg7QzZVV7HorrM,spotify:track:4N9ufHpVfg7QzZVV7HorrM,https://api.spotify.com/v1/tracks/4N9ufHpVfg7QzZVV7HorrM,https://api.spotify.com/v1/audio-analysis/4N9ufHpVfg7QzZVV7HorrM,427005,4
3IC335FuJWnhAmcFNCoGqB,One Love,Aeonian Sorrow,5MKv3s6qLAASgv80ilSAN0,/artists/9882204-aeonian-sorrow,8,0.158,0.504,2,-7.587,1,0.038,0.0634,0.157,0.0895,0.0383,105.904,audio_features,3IC335FuJWnhAmcFNCoGqB,spotify:track:3IC335FuJWnhAmcFNCoGqB,https://api.spotify.com/v1/tracks/3IC335FuJWnhAmcFNCoGqB,https://api.spotify.com/v1/audio-analysis/3IC335FuJWnhAmcFNCoGqB,604973,4
4SMH8tkNDWBqdwgzapq1om,The Wind of Silence,Aeonian Sorrow,5MKv3s6qLAASgv80ilSAN0,/artists/9882204-aeonian-sorrow,7,0.186,0.0512,3,-27.572,0,0.0406,0.958,0.976,0.151,0.0489,135.422,audio_features,4SMH8tkNDWBqdwgzapq1om,spotify:track:4SMH8tkNDWBqdwgzapq1om,https://api.spotify.com/v1/tracks/4SMH8tkNDWBqdwgzapq1om,https://api.spotify.com/v1/audio-analysis/4SMH8tkNDWBqdwgzapq1om,147698,4
7ojrFZ9kFmKdCuNJQ2qRg5,Memory of Love,Aeonian Sorrow,5MKv3s6qLAASgv80ilSAN0,/artists/9882204-aeonian-sorrow,7,0.21,0.399,1,-9.369,1,0.0295,0.0214,0.0015,0.0949,0.059,139.893,audio_features,7ojrFZ9kFmKdCuNJQ2qRg5,spotify:track:7ojrFZ9kFmKdCuNJQ2qRg5,https://api.spotify.com/v1/tracks/7ojrFZ9kFmKdCuNJQ2qRg5,https://api.spotify.com/v1/audio-analysis/7ojrFZ9kFmKdCuNJQ2qRg5,301502,4
7rumLPIHUbM1QYbK2OJbr7,Insendia,Aeonian Sorrow,5MKv3s6qLAASgv80ilSAN0,/artists/9882204-aeonian-sorrow,6,0.47,0.59,6,-6.932,0,0.0288,0.00133,3.57e-05,0.0536,0.106,100.022,audio_features,7rumLPIHUbM1QYbK2OJbr7,spotify:track:7rumLPIHUbM1QYbK2OJbr7,https://api.spotify.com/v1/tracks/7rumLPIHUbM1QYbK2OJbr7,https://api.spotify.com/v1/audio-analysis/7rumLPIHUbM1QYbK2OJbr7,460770,4
1rL6Swy3a08Zo47lhkisuP,Ave End,Aeonian Sorrow,5MKv3s6qLAASgv80ilSAN0,/artists/9882204-aeonian-sorrow,6,0.208,0.344,3,-9.584,0,0.0324,0.00779,0.000944,0.0718,0.0625,143.098,audio_features,1rL6Swy3a08Zo47lhkisuP,spotify:track:1rL6Swy3a08Zo47lhkisuP,https://api.spotify.com/v1/tracks/1rL6Swy3a08Zo47lhkisuP,https://api.spotify.com/v1/audio-analysis/1rL6Swy3a08Zo47lhkisuP,449536,4
0pUohtNRNm6ohz2CuljfXq,Shadows Mourn,Aeonian Sorrow,5MKv3s6qLAASgv80ilSAN0,/artists/9882204-aeonian-sorrow,6,0.32,0.457,0,-8.002,1,0.034,0.0618,0.0323,0.115,0.0403,95.701,audio_features,0pUohtNRNm6ohz2CuljfXq,spotify:track:0pUohtNRNm6ohz2CuljfXq,https://api.spotify.com/v1/tracks/0pUohtNRNm6ohz2CuljfXq,https://api.spotify.com/v1/audio-analysis/0pUohtNRNm6ohz2CuljfXq,556908,4
6gSTw66VGL6cCzHF5DHjSN,Rubicon,Aeons,45fzDi5KTahAYgMcfPer10,/artists/237577-aeons,6,0.496,0.958,4,-5.847,0,0.103,3.79e-05,0.817,0.51,0.341,110.034,audio_features,6gSTw66VGL6cCzHF5DHjSN,spotify:track:6gSTw66VGL6cCzHF5DHjSN,https://api.spotify.com/v1/tracks/6gSTw66VGL6cCzHF5DHjSN,https://api.spotify.com/v1/audio-analysis/6gSTw66VGL6cCzHF5DHjSN,298149,4
2mxia3ovT1awujpi4kLMzR,Hades and Persephone,Aeons,45fzDi5KTahAYgMcfPer10,/artists/237577-aeons,5,0.235,0.953,4,-5.596,1,0.0854,2.03e-05,0.881,0.0955,0.173,129.97,audio_features,2mxia3ovT1awujpi4kLMzR,spotify:track:2mxia3ovT1awujpi4kLMzR,https://api.spotify.com/v1/tracks/2mxia3ovT1awujpi4kLMzR,https://api.spotify.com/v1/audio-analysis/2mxia3ovT1awujpi4kLMzR,402639,4
7ML3dTtHNF8TzigcXPnP1u,Lighthouse,Aeons,45fzDi5KTahAYgMcfPer10,/artists/237577-aeons,4,0.528,0.964,2,-4.515,1,0.117,3.4e-05,0.0289,0.0281,0.264,122.022,audio_features,7ML3dTtHNF8TzigcXPnP1u,spotify:track:7ML3dTtHNF8TzigcXPnP1u,https://api.spotify.com/v1/tracks/7ML3dTtHNF8TzigcXPnP1u,https://api.spotify.com/v1/audio-analysis/7ML3dTtHNF8TzigcXPnP1u,255388,4
